track_id,artist_id,label_ids,original_track_id,remix_artist_id,title,url,is_remix
1wp1g055,v7cmdn,,1wp1g055,,Need Your Love,/track/1wp1g055/andrew-bayer-need-your-love/index.html,False
2btqzp7p,72vcf1w,['rw2b5h'],22fhxfsf,6bzwd2w,Cover Me Up (ANNA Remix),/track/2btqzp7p/joyce-muniz-cover-me-up-dj-anna-remix/index.html,True
k1f7t35,2vwmsdd,"['1b14rnz', '539257']",k1f7t35,,Majestic,/track/k1f7t35/alex-m.o.r.p.h.-tempo-giusto-majestic/index.html,False
1u0wx8mf,840f4lw,['9l59pz'],2k9sr6r5,6080pxn,Live Before We Die (Crystal Lake Remix),/track/1u0wx8mf/headhunterz-live-before-we-die-crystal-lake-remix/index.html,True
1xrhns75,1p1dqsn,['bfms17'],1xrhns75,,Grit Mania,/track/1xrhns75/sinden-bot-grit-mania/index.html,False
2vj0kz9p,n60khn,['frxz47'],2vj0kz9p,,Hold You,/track/2vj0kz9p/basto-hold-you/index.html,False
d7kbuz5,6xt64fd,"['vgh3pr', 'rvx07z']",193f7rhx,4f6zkf4,Turn Your Love (Christopher Ramirez Edit),/track/d7kbuz5/calvin-harris-ellie-goulding-dimitri-vegas-like-mike-gta-turn-your-love-christopher-ramirez-edit/index.html,True
tbcp9dp,w89std,['3mdzth'],tbcp9dp,,City Lights,/track/tbcp9dp/marc-benjamin-city-lights/index.html,False
22dtg45x,mj5n84,['uvhm7z'],22dtg45x,,Cassia,/track/22dtg45x/ronski-speed-cassia/index.html,False
2bsx1vjx,6tz4384,['9mc9j7'],2bsx1vjx,,Work It Out,/track/2bsx1vjx/netsky-work-it-out/index.html,False
w4gwfb5,2cchv34,,w4gwfb5,,Till It Hurts,/track/w4gwfb5/yellow-claw-till-it-hurts/index.html,False
2jbsn2jp,5xmhndw,['t22uw7'],1xpp8c55,,BleepDiFreak (VIP Edit),/track/2jbsn2jp/jaggs-bleepdifreak-vip-edit/index.html,True
1kjjhlk5,7yt1xdw,['nxl7p7'],1kjjhlk5,,Fresh,/track/1kjjhlk5/jillionaire-salvatore-ganacci-fresh/index.html,False
1mfqwvjx,4fxq5cn,"['tz34xz', 'gbr6dh']",1ncjlf1p,8w8qs7d,Can't Stop Playing vs. Whoomp! (There It Is) (Oliver Heldens Mashup),/track/1mfqwvjx/dr.-kucho-gregor-salto-oliver-heldens-tag-team-cant-stop-playing-vs.-whoomp-there-it-is-oliver-heldens-mashup/index.html,True
1c12c4fx,1nfbynd,['tz0487'],1c12c4fx,,Push!,/track/1c12c4fx/ftampa-hifi-push/index.html,False
2j8vlbzp,6p8uruw,['p85nzr'],2j8vlbzp,,Frame Of Mind,/track/2j8vlbzp/tristam-braken-frame-of-mind/index.html,False
1zp74qd5,45ndq8w,['njtdnz'],1zp74qd5,,Lahore,/track/1zp74qd5/alex-ryan-lahore/index.html,False
1uxxq02p,5fudmmd,['t21c0z'],1uxxq02p,,I'll Be On My Way,/track/1uxxq02p/adam-rickfors-ill-be-on-my-way/index.html,False
h70rscx,19fcgzw,['kury9r'],pr5v9x5,5l80j3n,Right On Time (MD Electro Remix),/track/h70rscx/gfdm-md-electro-right-on-time-md-electro-remix/index.html,True
1b3qmr8x,80nnc8d,"['v5893h', 'cyhh37']",4mplk5f,11rhtcw,550 Senta (Alexandre Bergheau Remix),/track/1b3qmr8x/andrew-rayel-550-senta-alexandre-bergheau-remix/index.html,True
21fyln7p,4lvmt5w,"['6y3mcz', '94ur9h']",21fyln7p,,Set Your Heaven Free,/track/21fyln7p/amir-hussain-set-your-heaven-free/index.html,False
j3krwdf,69f8zsw,['b58m6r'],j3krwdf,,Warning,/track/j3krwdf/retrohandz-warning/index.html,False
2uh4678x,8fcls1w,['rvx07z'],27ugqntx,7h4hqdn,Loud & Proud (Showtek Loud Master Edit),/track/2uh4678x/blasterjaxx-billy-the-kit-loud-proud-showtek-loud-master-edit/index.html,True
63turuf,q85gqd,['g3u54r'],63turuf,,Midnight,/track/63turuf/gina-star-midnight/index.html,False
2vhmk0jx,3z44jcw,['66wd5h'],2vhmk0jx,,Work That,/track/2vhmk0jx/nico-luss-bendall-work-that/index.html,False
x4w7u7x,6w1qn0d,['94ur9h'],x4w7u7x,,Your Own Way,/track/x4w7u7x/audrey-gallagher-reorder-your-own-way/index.html,False
9p0gpf,nnb14d,,9p0gpf,,Airwave,/track/9p0gpf/rank-1-airwave/index.html,False
2l55t9yp,1ttybpw,['t22uw7'],2l55t9yp,,Evolve,/track/2l55t9yp/julian-calor-evolve/index.html,False
2pxc35p5,32zm534,"['v5893h', 'cyhh37']",2pxc35p5,,Fireball,/track/2pxc35p5/arisen-flame-fireball/index.html,False
189v0wx5,54c52x4,"['hug6nr', 'gbr6dh']",189v0wx5,,Kubano,/track/189v0wx5/kura-kubano/index.html,False
2n467fwp,3vvh4pw,['usjfc7'],2n467fwp,,Mosh Pit,/track/2n467fwp/crisis-era-mosh-pit/index.html,False
1c4wfn7x,5gsmf3d,[],2unnwguf,3dwj1wd,Without You (Codeko Remix),/track/1c4wfn7x/illenium-without-you-codeko-remix/index.html,True
227lz77x,1qsqy7d,['rvx07z'],227lz77x,,Turn It Up,/track/227lz77x/dimitri-vegas-like-mike-gta-turn-it-up/index.html,False
249u1pu5,1m0zgtw,"['2tqp4nz', 'gbr6dh']",249u1pu5,,070,/track/249u1pu5/blasterjaxx-070/index.html,False
2qvr0cy5,3thx4qn,['t22uw7'],2qvr0cy5,,Shake It Off,/track/2qvr0cy5/kill-the-buzz-futuristic-polar-bears-shake-it-off/index.html,False
z0k0t25,4w5glk4,['6duytr'],z0k0t25,,Nepenthe,/track/z0k0t25/jeremy-vancaulart-nepenthe/index.html,False
4cpzqjf,6ckqwxn,['b58m6r'],4cpzqjf,,Madness,/track/4cpzqjf/dimitri-vegas-like-mike-coone-madness/index.html,False
1hs9qmcp,w2767d,['5qd4v7'],bhlhux,69hzm8d,Ways And Means (Shadow Of Two Remix),/track/1hs9qmcp/jon-obir-ways-and-means-shadow-of-two-remix/index.html,True
2rvcp61f,5mupfd,['b58m6r'],2rvcp61f,,Reverse,/track/2rvcp61f/autoerotique-reverse/index.html,False
2n31jr2f,6t0ytmd,['9lsptr'],2n31jr2f,,Follow You,/track/2n31jr2f/glen-dale-avedon-follow-you/index.html,False
14nbq4xp,38s0zhw,['vgh3pr'],2tqlkgdp,77mngkw,Let Me Love You (Marshmello Remix),/track/14nbq4xp/dj-snake-let-me-love-you-marshmello-remix/index.html,True
1dzmb8jx,4lvmt5w,['njtdnz'],1dzmb8jx,,Tylos,/track/1dzmb8jx/amir-hussain-tylos/index.html,False
2p2d196f,7qdnm4,['l7585h'],1u23hhr5,8hqvzsd,Music Is The Answer (Hot Since 82 Remix),/track/2p2d196f/joe-goddard-music-is-the-answer-hot-since-82-remix/index.html,True
1t0dw9dp,3ssfmw4,['30bgpz'],1t0dw9dp,,Ascension,/track/1t0dw9dp/slander-nghtmre-ascension/index.html,False
1s5cdujf,6fzcpmw,['p6wvbh'],1s5cdujf,,Made Of Sand,/track/1s5cdujf/massivedrum-made-of-sand/index.html,False
yvupf6f,39mrz94,,yvupf6f,,Under Control,/track/yvupf6f/calvin-harris-alesso-under-control/index.html,False
27y3kx1x,47d4x4,['uvgtvh'],27y3kx1x,,The Line,/track/27y3kx1x/jay-lumen-the-line/index.html,False
mv75djf,19blbgn,[],mv75djf,,Danza,/track/mv75djf/zen-neuro-danza/index.html,False
23cutnd5,6w9y6ln,['30bgpz'],23cutnd5,,Artificial,/track/23cutnd5/mayhem-swazy-artificial/index.html,False
pkpzyqx,ujhrh4,['ry2087'],1yjnz6jp,8m1356d,You & Me (Flume Remix),/track/pkpzyqx/disclosure-you-me-flume-remix/index.html,True
2tpnyvd5,4jy45b4,['q8ryj7'],2tpnyvd5,,Wanted To,/track/2tpnyvd5/several-definitions-wanted-to/index.html,False
21jsldlp,6p0q4z4,"['3xvxl7', 'q3k2p7']",2kc4vpy5,1r142k4,On My Mind (Alex Ross Remix),/track/21jsldlp/disciples-on-my-mind-alex-ross-remix/index.html,True
2l75lxzp,3fpmqpw,,2l75lxzp,,Once More,/track/2l75lxzp/luke-bond-cartel-once-more/index.html,False
z25yfcf,56nk3n4,['83my6z7'],z25yfcf,,Garden Of Love,/track/z25yfcf/log-garden-of-love/index.html,False
1vxbnkbf,5uv8xd,['xkj0dr'],1vxbnkbf,,For The Body,/track/1vxbnkbf/edu-for-the-body/index.html,False
2ru43j2x,4jq1wpd,"['ul068h', 'jrynbh']",2ru43j2x,,Won't Stop,/track/2ru43j2x/lazy-rich-hot-mouth-wont-stop/index.html,False
2tr50mdf,8tprmdd,['171yb9r'],fbdwl3x,2l4mhb4,Heartbeat (Alex Schulz Remix),/track/2tr50mdf/autograf-heartbeat-alex-schulz-remix/index.html,True
bg57svp,1n7xrpd,['cyhh37'],bg57svp,,Faded,/track/bg57svp/paul-mayson-faded/index.html,False
muszswf,36y3484,['3rw9rh'],muszswf,,Smoke Signals,/track/muszswf/hotel-garuda-smoke-signals/index.html,False
1yp85tsx,7b8sdld,['4ttwzr'],13nzn09p,3dw1xrn,Macarena (Mirco Caruso Remix),/track/1yp85tsx/sous-sol-macarena-mirco-caruso-remix/index.html,True
l0s8ksx,8d9cgd,['5w5qc7'],l0s8ksx,,Overdose,/track/l0s8ksx/moodymanc-overdose/index.html,False
j4kktn5,5pjyp1n,['wjrkmr'],1zngy84x,1gb4hxd,Get On (Regilio Edit),/track/j4kktn5/mitchell-niemeyer-aaron-gill-get-on-regilio-edit/index.html,True
2cr277kx,7qq2d7d,"['v5ry2r', 'v5819h']",sh2d2bf,mzypdd,Drum Machine (Chris Lake Remix),/track/2cr277kx/big-grams-drum-machine-chris-lake-remix/index.html,True
2434hncp,4vc1fmn,['vgh3pr'],2jgf775,wc5q6d,Clarity (Style Of Eye Remix),/track/2434hncp/zedd-clarity-style-of-eye-remix/index.html,True
29wbuxbf,39k5vcd,['4j3zzz'],1gw293v5,853bjgd,Just With You (Breame Remix),/track/29wbuxbf/julian-wess-tom-clave-just-with-you-breame-remix/index.html,True
ppnh7f5,76jcyd,['p85nzr'],ppnh7f5,,Amor,/track/ppnh7f5/fractal-amor/index.html,False
v7t40f,8ghw94,['539257'],v7t40f,,Dream Machine,/track/v7t40f/ton-tb-dream-machine/index.html,False
2392hhvf,2umj0vw,['gbr6dh'],2392hhvf,,Legend,/track/2392hhvf/vinai-legend/index.html,False
1jnt9ysf,4vtyt4,['k10plh'],ggqucp,4jd4rd,Where's Your Head At? (Crookers Bootleg),/track/1jnt9ysf/basement-jaxx-wheres-your-head-at-crookers-bootleg/index.html,True
2nxlygp,3kptv7n,['btw0sr'],2nxlygp,,Music In Me,/track/2nxlygp/roksonix-music-in-me/index.html,False
1pcj5j4f,45l3gjw,['tcxm4r'],1pcj5j4f,,Alive,/track/1pcj5j4f/antoine-clamaran-the-cube-guys-alive/index.html,False
1ljz7s2p,7jlwxrn,['30bgpz'],1ljz7s2p,,The Right Stuff,/track/1ljz7s2p/ansolo-jerm-the-right-stuff/index.html,False
1zgx0gzf,6us153n,['b58m6r'],1zgx0gzf,,Flight,/track/1zgx0gzf/steve-aoki-r3hab-flight/index.html,False
18cr45up,4usv2v4,['fd6t8r'],18cr45up,,Basted,/track/18cr45up/sonic-one-konih-basted/index.html,False
271bzn0p,wp98q4,"['kh1b0r', '94ur9h']",271bzn0p,,Impact,/track/271bzn0p/rafael-frost-impact/index.html,False
34scd7p,767tkzd,['p85nzr'],34scd7p,,Disconnected,/track/34scd7p/pegboard-nerds-disconnected/index.html,False
2cn5kn4p,44wf0v4,['rvx07z'],2cn5kn4p,,Scream,/track/2cn5kn4p/henry-fong-j-trick-scream/index.html,False
ub6p1nf,j4dbbd,['cyhh37'],17c1g5nx,3p2djq4,Another You (Pretty Pink Remix),/track/ub6p1nf/armin-van-buuren-another-you-pretty-pink-remix/index.html,True
rl0vg6f,4cmxw24,"['hug6nr', 'gbr6dh']",rl0vg6f,,Believe,/track/rl0vg6f/abel-ramos-hurt-believe/index.html,False
1wv2tk4f,3z2nq34,['t21c0z'],1tyklb6x,,Follow Me (Instrumental Mix),/track/1wv2tk4f/still-young-steve-angello-follow-me-instrumental-mix/index.html,True
1u1s0w8x,5y23f4w,['4sbmb7'],1u1s0w8x,,F.F.Y. (Feeling For You),/track/1u1s0w8x/bishop-f.f.y./index.html,False
1t0lvcnx,3t2mfp4,['b58m6r'],1t0lvcnx,,Rage,/track/1t0lvcnx/j-trick-halfway-house-rage/index.html,False
19513xh5,7l0730d,['ssjg67'],19513xh5,,Pegasus,/track/19513xh5/qulinez-pegasus/index.html,False
29q47zwx,1m0zgtw,"['ws28ch', '3mdzth']",29q47zwx,,Miami,/track/29q47zwx/blasterjaxx-miami/index.html,False
2bs3rczf,56512ln,"['hug6nr', 'gbr6dh']",2bs3rczf,,Show Me,/track/2bs3rczf/new_id-first-day-show-me/index.html,False
16gl7qcp,92p4r4,['5m3sp0r'],16gl7qcp,,Get Low,/track/16gl7qcp/quintino-get-low/index.html,False
x5t7335,5mupfd,['b58m6r'],x5t7335,,Slew Dem,/track/x5t7335/autoerotique-slew-dem/index.html,False
2unwhg6x,41uskgd,['30bgpz'],2unwhg6x,,How Deep Is This House,/track/2unwhg6x/fanatic-sounds-how-deep-is-this-house/index.html,False
2j86ld1x,1n5t88d,['rvx07z'],2j86ld1x,,Prove,/track/2j86ld1x/cleavage-prove/index.html,False
nrknlzf,3cxdr9n,['5zrqt7'],nrknlzf,,Bottoms Up,/track/nrknlzf/emanuel-satie-bottoms-up/index.html,False
2cr49pk5,3jtk054,"['6525vr', 'qf0hnr']",2cr49pk5,,Believer,/track/2cr49pk5/showtek-major-lazer-believer/index.html,False
1vwvkn6f,79gbd9w,['5qbn0r'],1vwvkn6f,,Hook At The Border,/track/1vwvkn6f/enrico-sangiuliano-hook-at-the-border/index.html,False
22g9hy4p,42ys50d,['tcxm4r'],22g9hy4p,,Born This Way,/track/22g9hy4p/jude-frank-peter-brown-born-this-way/index.html,False
1gv97z45,2v371kn,['bz03rz'],1gv97z45,,Streetfight,/track/1gv97z45/snavs-fabian-mazur-streetfight/index.html,False
dcjn7mf,5h1c5d,['d8t2yh'],197dk445,npj1xw,Eterea (Mark Sherry Remix),/track/dcjn7mf/mauro-picotto-eterea-mark-sherry-remix/index.html,True
197ynh65,7jufc34,['mwlt7z'],197ynh65,,Get Up,/track/197ynh65/don-cartel-billy-the-kit-get-up/index.html,False
29w8mr5,ms6g0w,['n9gyqh'],29w8mr5,,Feed The Dada,/track/29w8mr5/dada-life-feed-the-dada/index.html,False
11qr59zf,81z4xc4,['2tr89xz'],11qr59zf,,Luchini,/track/11qr59zf/camp-lo-luchini/index.html,False
27wwklsp,95m3htn,['kbfjjz'],15g6m59f,8w8qs7d,A Lot Like Love (Oliver Heldens Edit),/track/27wwklsp/the-voyagers-a-lot-like-love-oliver-heldens-edit/index.html,True
v9k0shp,98lbycd,['8hj0m8h'],y2y1h0f,x8csud,I Will Never Burn Again (Stoneface & Terminal Remix),/track/v9k0shp/michael-l.-i-will-never-burn-again-stoneface-terminal-remix/index.html,True
1uz9f9fp,93sc8tw,['gbr6dh'],1uz9f9fp,,Sleepless,/track/1uz9f9fp/breathe-carolina-riggi-piros-sleepless/index.html,False
13px33zp,c24gpn,[],13px33zp,,Marquee Las Vegas Intro ID(Working Title),/track/13px33zp/pryda-marquee-las-vegas-intro-id/index.html,False
xxx7zrp,3yrjfqn,['jfhsj7'],xxx7zrp,,Yeah,/track/xxx7zrp/nlw-nick-van-de-wall-yeah/index.html,False
27xfk87f,4zuc6rd,['8zkn57'],27xfk87f,,Wish You Were Mine,/track/27xfk87f/philip-george-wish-you-were-mine/index.html,False
1yn7sjff,2bunk94,['7hj7vz'],1yn7sjff,,Harbour Lights,/track/1yn7sjff/ltn-harbour-lights/index.html,False
cgk8bqf,ul6v4n,['kbfjjz'],cgk8bqf,,Someone Who Needs Me (ID Remix) ,/track/cgk8bqf/bob-sinclar-someone-who-needs-me/index.html,False
1r83xlsx,5uv8xd,['hrzd5z'],1r83xlsx,,That Day,/track/1r83xlsx/edu-that-day/index.html,False
2wj4f6up,1ztqk2n,"['q2yf07', 'cyhh37']",2wj4f6up,,Feel The Vibe,/track/2wj4f6up/lennymendy-feel-the-vibe/index.html,False
9m3fs2x,99ku1wn,,9m3fs2x,,They Wait For Us,/track/9m3fs2x/aurosonic-denis-karpinskiy-kate-louise-smith-they-wait-for-us/index.html,False
2m31kw0f,wf8ykd,['9mc9j7'],2spktg2x,6xwwjn,Blame (R3hab Trap Mix),/track/2m31kw0f/calvin-harris-blame-r3hab-trap-mix/index.html,True
1gsqwg6x,1jml89n,,1gsqwg6x,,United We Dance,/track/1gsqwg6x/vicetone-united-we-dance/index.html,False
1mdzwsux,1js10p4,['b58m6r'],9h5bn25,2bxbp4n,#SELFIE (Botnek Remix),/track/1mdzwsux/the-chainsmokers-selfie-botnek-remix/index.html,True
1wvqp8wf,3vud7hw,['uvhm7z'],1wvqp8wf,,Afterworld,/track/1wvqp8wf/arkham-knights-afterworld/index.html,False
29vujjjx,5jry6jw,"['ssx2hr', '7hj7vz']",29vujjjx,,Letter To Heaven,/track/29vujjjx/dirkie-coetzee-letter-to-heaven/index.html,False
x5pwkxf,5sgc4wd,['gbr6dh'],1c4kpglf,6383bm4,Invisible Children (KSHMR Remix),/track/x5pwkxf/kshmr-tigerlily-invisible-children-kshmr-remix/index.html,True
1zj4x7fp,7v6s7n,['30bgpz'],8u1dj5,2l058k4,Bulletproof (Gamper & Dadoni Remix),/track/1zj4x7fp/la-roux-bulletproof-gamper-dadoni-remix/index.html,True
25yy1bw5,npj1xw,"['5fk55z', 'gbr6dh']",8z1yj0p,5m40tw,Phantasmic (Maarten De Jong Remix),/track/25yy1bw5/mark-sherry-phantasmic-maarten-de-jong-remix/index.html,True
lwqymwf,3zlmlrd,"['30bgpz', '5fu58r']",16gl3rf5,7fv6nyn,7 Years (Steve Reece & Reylax Remix),/track/lwqymwf/lukas-graham-7-years-steve-reece-reylax-remix/index.html,True
17f37rlp,5dgzldd,['bz03rz'],17f37rlp,,Murder,/track/17f37rlp/cesqeaux-mightyfools-murder/index.html,False
1vy07gqf,1pkp524,['547vpvz'],1vy07gqf,,Pulsar,/track/1vy07gqf/bl3r-jaxx-vega-pulsar/index.html,False
17c3ry05,3qbyqpw,"['ssx2hr', '7hj7vz']",17c3ry05,,Kompressor,/track/17c3ry05/fabio-xb-lennymendy-mateusz-kompressor/index.html,False
2p1d5lbx,2hs173n,"['q2yf07', 'cyhh37']",2p1d5lbx,,Air Raid,/track/2p1d5lbx/asporyz-air-raid/index.html,False
2m1l5qfx,wkuxg4,"['ws28ch', '3mdzth']",2m1l5qfx,,Fear Of Silence,/track/2m1l5qfx/jaz-von-d-fear-of-silence/index.html,False
2hfsvv2p,luqjyd,['5fu58r'],2nzfp0sf,szr5z4,We Don't Stop (BURNS Remix),/track/2hfsvv2p/kaskade-we-dont-stop-burns-remix/index.html,True
15lq5rp5,2xyxxl4,['6mxu527'],x5y3pux,2uu916n,Promised Land (Albzzy Bootleg),/track/15lq5rp5/chris-lorenzo-promised-land-albzzy-bootleg/index.html,True
ucngm35,7ms9d4,['kury9r'],ucngm35,,Love & Affection,/track/ucngm35/plastik-funk-love-affection/index.html,False
w33tzy5,6d482cw,['p85nzr'],w33tzy5,,Let Me Out,/track/w33tzy5/mr-fijiwiji-let-me-out/index.html,False
h2tk93f,628v9mw,['t2msvz'],h2tk93f,,Space Cats,/track/h2tk93f/eptic-space-cats/index.html,False
224tw9x,832u7tw,,224tw9x,,Not Giving Up On Love,/track/224tw9x/armin-van-buuren-sophie-ellis-bextor-not-giving-up-on-love/index.html,False
1nb6f86f,1x3wzp4,,1nb6f86f,,Krakatoa,/track/1nb6f86f/carnage-junkie-kid-krakatoa/index.html,False
1xm9pcxx,630qqbn,['b58m6r'],1xm9pcxx,,Feedback,/track/1xm9pcxx/steve-aoki-autoerotique-dimitri-vegas-like-mike-feedback/index.html,False
2u3474x,r96ps4,,2u3474x,,Rocking With The Best,/track/2u3474x/laidback-luke-rocking-with-the-best/index.html,False
1fygy8nx,16cc3qw,['7hj7vz'],1knx976f,5355kgd,We Can Be Beautiful (Nolan Van Lith Remix),/track/1fygy8nx/thomas-hayes-nobra-we-can-be-beautiful-nolan-van-lith-remix/index.html,True
11nu48x5,22n03w4,['7hj7vz'],11nu48x5,,Never Maybe,/track/11nu48x5/daniel-garrick-never-maybe/index.html,False
1q97d0cp,2r0nwd4,"['6y3mcz', '94ur9h']",2wh40pwf,1cylzl4,Torn (F.G. Noise Remix),/track/1q97d0cp/cathy-burton-torn-f.g.-noise-remix/index.html,True
2jbbxgdf,8slkf9n,['shm77r'],2jbbxgdf,,Through Spirit,/track/2jbbxgdf/will-atkinson-through-spirit/index.html,False
13p7hl3f,743nypw,['j126uh'],13p7hl3f,,Narcotics,/track/13p7hl3f/dr.-phunk-narcotics/index.html,False
zvgb7vp,h7r2sd,['rvx07z'],zvgb7vp,,Heartbeat,/track/zvgb7vp/john-dahlback-heartbeat/index.html,False
2spk92nx,6bfyxn,,2spk92nx,,Pulse,/track/2spk92nx/daddys-groove-pulse/index.html,False
rjqbw3p,7tjdrg4,['9mc9j7'],1ndj5lh5,699qsn,Glory (Steve Angello Remix),/track/rjqbw3p/m83-jean-michel-jarre-glory-steve-angello-remix/index.html,True
23cm9nq5,t32glw,"['30bgpz', 'x7qj5h']",ryffhf,68txbpn,Chop (Tom & Jame 2016 Mix),/track/23cm9nq5/bingo-players-chop-tom-jame-2016-mix/index.html,True
j42hf3f,1p8kutn,['b58m6r'],j42hf3f,,Dope Girlz,/track/j42hf3f/steve-aoki-shaun-frank-dope-girlz/index.html,False
198lf3bp,3w3mkq4,['qnpz3r'],198lf3bp,,Radiux,/track/198lf3bp/pontifexx-radiux/index.html,False
1p9rst55,7vvg54n,['p85nzr'],1p9rst55,,Lost Metropolis,/track/1p9rst55/muzzy-lost-metropolis/index.html,False
15h1t26p,mbj3p4,['shm77r'],15h1t26p,,Shiki,/track/15h1t26p/dan-stone-shiki/index.html,False
2qdv24x,n60khn,['gbr6dh'],2qdv24x,,Stormchaser,/track/2qdv24x/basto-stormchaser/index.html,False
2tpc8cup,6sx5gtd,"['r8zh9h', 'cyhh37']",2tpc8cup,,Morphine,/track/2tpc8cup/thomas-gold-lush-simon-morphine/index.html,False
12mzuscx,4b8pv04,"['x3lv8z', '539257']",12mzuscx,,Fire Drill,/track/12mzuscx/sam-jones-will-rees-fire-drill/index.html,False
2uh1614x,c24gpn,[],2uh1614x,,Montreux Jazz ID(Working Title),/track/2uh1614x/pryda-montreux-jazz-id/index.html,False
lyh6hlx,5yluf8n,['dd1kr7'],lyh6hlx,,The Evolution,/track/lyh6hlx/zheno-macbass-hadler-the-evolution/index.html,False
8ltzzpf,s64plw,['69d3xr'],8ltzzpf,,Cthulhu Sleeps,/track/8ltzzpf/deadmau5-cthulhu-sleeps/index.html,False
27v018vf,1ww6ss4,,27v018vf,,Rip It Up,/track/27v018vf/r3hab-lucky-date-rip-it-up/index.html,False
h78h0hf,1m0zgtw,"['2tqp4nz', 'gbr6dh']",h78h0hf,,Nightfall,/track/h78h0hf/blasterjaxx-nightfall/index.html,False
1hn1cxwp,bkzugd,['b58m6r'],1hn1cxwp,,See Me Now,/track/1hn1cxwp/infected-mushroom-see-me-now/index.html,False
4umfsyf,256ssqw,['30bgpz'],4umfsyf,,Underground Anthem,/track/4umfsyf/flosstradamus-underground-anthem/index.html,False
1zkztyyf,2bzluqw,['shm77r'],1zkztyyf,,Renegade,/track/1zkztyyf/james-dymond-renegade/index.html,False
z14gvb5,2j4muww,['xt7yyz'],z14gvb5,,It's Full Of Stars,/track/z14gvb5/franco-scaravaglione-its-full-of-stars/index.html,False
247ph28x,6hxkp9w,['30bgpz'],247ph28x,,Witch Hunt,/track/247ph28x/wreckvge-purowuan-witch-hunt/index.html,False
1nhbpp8x,5c9phgd,['bz03rz'],1nhbpp8x,,Love Is A Scary Word,/track/1nhbpp8x/mike-cervello-love-is-a-scary-word/index.html,False
g83m6k5,8mxn41d,['uvhm7z'],29v6uu4f,3vud7hw,Pushing Up (Arkham Knights Remix),/track/g83m6k5/solid-stone-jennifer-rene-pushing-up-arkham-knights-remix/index.html,True
1lhbu5gx,ub1hvn,['9vqgbr'],563zbp,6syj54,Good For Me (Matt Lange Remix),/track/1lhbu5gx/above-beyond-good-for-me-matt-lange-remix/index.html,True
9fyvxf,mfp244,,9fyvxf,,Smack,/track/9fyvxf/simon-patterson-smack/index.html,False
265tl0xf,jmrj34,['d82xyz'],265tl0xf,,Never Back Down,/track/265tl0xf/alex-di-stefano-never-back-down/index.html,False
1zlwrj4f,k0y0md,,1zlwrj4f,,Bang My Head ft. Sia & Fetty Wap,/track/1zlwrj4f/david-guetta-bang-my-head-ft.-sia-fetty-wap/index.html,False
x4rx3sp,3hstmkw,['30bgpz'],x4rx3sp,,Watch Me,/track/x4rx3sp/ricky-remedy-watch-me/index.html,False
mrdn325,gk68cd,['rvx07z'],h1zmkc5,,Stars (Vocal Version),/track/mrdn325/jus-jack-stars-vocal-version/index.html,True
2hgp0x25,kc3sfw,[],2tyhy15,5p5gkw,Hang With Me (Axel Boman Remix),/track/2hgp0x25/robyn-hang-with-me-axel-boman-remix/index.html,True
2k6qugpp,c52pbd,['mzykhr'],2k6qugpp,,Visions,/track/2k6qugpp/dave202-visions/index.html,False
1hs4nyjf,2mu2s1w,['b58m6r'],1hs4nyjf,,Stacks,/track/1hs4nyjf/damien-n-drix-stacks/index.html,False
1du0ll85,c24gpn,['bsbnq7'],1du0ll85,,Snaz,/track/1du0ll85/pryda-snaz/index.html,False
9kur1l5,8hn8xkw,['phmt3h'],9kur1l5,,Rip N Dip,/track/9kur1l5/getter-rip-n-dip/index.html,False
2dnk5xdx,s2yzpw,['jfhsj7'],248b3pxp,kdl3un,Sax (Afrojack Edit),/track/2dnk5xdx/karim-mika-sax-afrojack-edit/index.html,True
16h9cuxx,1quh33d,['u5n5f7'],16h9cuxx,,Love U,/track/16h9cuxx/razihel-love-u/index.html,False
v4782t5,175q954,['t2msvz'],v4782t5,,Mind Control,/track/v4782t5/zomboy-mind-control/index.html,False
rdyjdzp,bnvyq4,['8lhnccz'],rdyjdzp,,Bomba,/track/rdyjdzp/adrien-mezsi-bomba/index.html,False
x4wlmyf,4xfqfh4,['7nptsqz'],x4wlmyf,,Up In This,/track/x4wlmyf/sophie-francis-up-in-this/index.html,False
2tndg57p,4ws7vrw,['9l59pz'],1uws8tk5,73cmtdw,Not Alone (Tom Swoon Remix),/track/2tndg57p/kid-arkade-not-alone-tom-swoon-remix/index.html,True
2l8zttb5,44xfhx4,['5m3sp0r'],2l8zttb5,,Back,/track/2l8zttb5/felmax-back/index.html,False
1jn9hfsx,7stq3hn,"['rlgw8z', '42b5bh']",1jn9hfsx,,Holla Out,/track/1jn9hfsx/jack-u-holla-out/index.html,False
2ghtpu35,4rcn7wd,['6mwvy8r'],2ghtpu35,,Freak It,/track/2ghtpu35/duko-freak-it/index.html,False
29qq1jjf,147yvqw,"['dkkjlr', 'rlgw8z']",29qq1jjf,,First Day,/track/29qq1jjf/walden-first-day/index.html,False
nr668bf,30ly40w,['uhm4g7'],yylwsvf,1qdcptd,Headlights (Stefan Dabruck Remix),/track/nr668bf/robin-schulz-headlights-stefan-dabruck-remix/index.html,True
20k15qyp,3vcjtn4,['4jlcyr'],z01hrtf,7qdy2qw,Where Do We Go (DEVI Remix),/track/20k15qyp/lion-babe-where-do-we-go-devi-remix/index.html,True
